CSZJJ,Taisho No.,prefix_a,prefix_lao,suffix_er,reduplicated_nouns,pronoun_qu,personal_pronoun_ta,personal_pronoun_yi,verb_dao,pronoun_zhe,notes,error
弟子學有三輩經,T 767,False,False,False,False,False,False,False,False,False,"The text, a translation by Zhi Qian from the Wu Yuezhi Kingdom, exhibits characteristics typical of early Chinese Buddhist translations. It largely employs classical Chinese syntax and vocabulary. No instances of the specified vernacular elements were found. The prefix 阿 in '阿難' is part of a transliteration, not a vernacular prefix. The text uses '言' (yán) and '語' (yǔ) for 'to say' instead of '道' (dào) as a verb. Other requested elements such as prefix 老, suffix 兒, reduplicated nouns, pronoun 渠, personal pronoun 他, personal pronoun 伊, and pronoun 這 are also absent.",
弟子死復生經,T 826,False,False,False,False,False,False,False,False,False,"The text does not use the prefix 阿 (ā) other than in transliterations (e.g., 阿難, 阿羅漢). The prefix 老 (lǎo) is not used in a vernacular sense; 老吏 is interpreted as an adjective 'old' modifying 'official'. The suffix 兒 (ér) is absent. There are no reduplicated nouns (e.g., 人人); 眠眠 functions as an adverbial/adjectival modifier. The text does not employ the third-person pronoun 渠 (qú), 他 (tā), or 伊 (yī). The verb 'to say' is expressed using 言 (yán), 曰 (yuē), and 語 (yǔ), but not 道 (dào). The demonstrative pronoun 'this' is consistently rendered with 是 (shì) or 此 (cǐ), rather than 這 (zhè).",
頂生王故事經,T 39,False,False,False,False,False,False,False,False,False,"The text does not use the prefix 阿 (ā) outside of transliterations (e.g., 阿難), nor the prefix 老 (lǎo), or the suffix 兒 (ér). It does not contain clear examples of reduplicated nouns in a vernacular sense. The pronoun 渠 (qú), the personal pronoun 他 (tā) in the sense of 'he/she', and the personal pronoun 伊 (yī) are absent. The verb 'to say' 道 (dào) is not employed, with other verbs like 曰, 告, 白, 言, 說, 答, and 語 being used instead. The pronoun 這 (zhè) is also not present, with 是 and 此 serving its function.",
頻毘婆王詣佛供養經,T 133,False,False,False,False,False,False,False,False,False,"The text, translated by Shi Fajü in the Western Jin dynasty, exhibits a classical style with no clear instances of the specified vernacular elements. The prefix 阿 is only used in transliterations (e.g., 婆伽婆, 三耶三佛). The prefix 老 and suffix 兒 are not present. There are no reduplicated nouns (only the adverb 漸漸 is found). The pronouns 渠, 他, and 伊 are absent; 彼 and 是/此 are used instead. The verb 道 is not used to mean 'to say'; '白' and '說' are preferred, while '道' refers to 'the Way' or 'path'.",
阿闍世王問五逆經,T 508,False,False,False,False,False,False,False,False,False,"The translation style of this text shows very few of the specified vernacular elements. The prefix 阿 (ā) is exclusively used as part of transliterated proper nouns (e.g., 阿闍世, 阿羅漢), not as a native Chinese prefix. The prefixes 老 (lǎo) and suffix 兒 (ér) are absent. There are no instances of reduplicated nouns. The second-person pronoun 渠 (qú), the personal pronouns 他 (tā) and 伊 (yī), and the verb 道 (dào) for 'to say' are not present; instead, classical terms like 告, 說, 言, 白, 語, 曰, and 報 are used for speech. The pronoun 這 (zhè) is not used; '是' is used for 'this' or 'such'. Overall, the text maintains a formal and archaic literary Sinitic style, typical of early Buddhist translations during the Western Jin Dynasty.",
阿闍世王受決經,T 509,False,False,False,False,False,False,False,False,False,"The text, a Western Jin translation, exhibits minimal to no vernacular elements as defined by the criteria. It does not use the prefix 阿 (ā) outside of transliterations, nor the prefix 老 (lǎo) in a vernacular sense (e.g., 老母 is descriptive, not a prefix like 老王). The suffix 兒 (ér) is absent, as are reduplicated nouns. Vernacular pronouns 渠 (qú), 他 (tā), and 伊 (yī) are not present, with the text relying on more classical forms. The verb 道 (dào) for 'to say' is not used, employing 曰, 告, and 言 instead. The pronoun 這 (zhè) is also absent, with 此 (cǐ) being used. Overall, the translation style leans classical rather than vernacular.",
優填王經,T 332,False,False,False,False,False,False,False,False,False,,
鏡面王經,T 152 (89),False,False,False,False,False,False,False,False,False,,
察微王經,T 152 (90),False,False,False,False,False,False,False,False,False,,
桀貪王經,T 198 (1),False,True,False,True,False,False,False,False,False,"The text does not use the prefix 阿 ā, the suffix 兒 ér, the pronoun 渠 qú, the personal pronouns 他 tā or 伊 yī, or the pronoun 這 zhè. The verb 'to say' 道 dào is also not present; rather, 言 yán, 謂 wèi, 白 bái, 語 yǔ, and 說 shuō are used. Vernacular elements observed include the use of 老 lǎo as a prefix in the compound '老母' (lǎomǔ) and reduplicated nouns such as '家家' (jiājiā) and '日日' (rìrì).",
薩羅王經,T 520,False,False,False,False,False,False,False,False,False,"The text '佛說薩羅國經' does not contain any of the specified vernacular elements, including the prefixes 阿 (ā) or 老 (lǎo), the suffix 兒 (ér), reduplicated nouns, the pronouns 渠 (qú), 他 (tā), or 伊 (yī), the verb 道 (dào) meaning 'to say', or the pronoun 這 (zhè). The use of '阿' is restricted to transliterated names (e.g., 阿難), and '道' appears only as a noun meaning 'path' or 'way', not as a verb. Its language reflects a more classical or archaic style, typical of early Chinese Buddhist translations.",
國王五人經,T 152 (24),False,False,False,True,False,False,False,False,False,"The text shows limited vernacular elements. It does not use the prefix 阿 ā (outside of transliterated names like 阿那律, 阿難), the prefix 老 lǎo, the suffix 兒 ér, the pronoun 渠 qú, the personal pronoun 他 tā (it uses 他 only as 'other' in phrases like 他國), the personal pronoun 伊 yī, the verb 道 dào (to say), or the pronoun 這 zhè. However, it does contain reduplicated nouns such as '親親' (kin/relatives) and '生生' (life after life/repeated rebirths).",
舍頭諫太子二十八宿經,T 1301,False,False,False,True,False,False,False,False,False,"The text, a Western Jin translation by Dharmarakṣa, largely retains a classical style. It does not use the prefixes 阿 or 老 in a vernacular sense, nor the suffix 兒. Vernacular pronouns like 他, 伊, 渠, and 這 are absent, with classical alternatives like 彼, 是, and 此 being used. The verb 'to say' is consistently rendered with 曰, 言, 告, 謂, or 說, not 道. The only identified vernacular element is the use of reduplicated nouns such as '字字' and '日日'.",
太子刷護經,T 343,False,False,False,True,False,False,False,False,False,"The prefix 阿 (ā) is not used in a non-transliterated context; all occurrences are part of Buddhist transliterations (e.g., 阿闍世, 阿彌陀). The prefix 老 (lǎo) is not found in the text. The suffix 兒 (ér) is not found in the text; 子 (zǐ) meaning 'child' is present (e.g., 長者子, 赤子) but not as the suffix 兒. The reduplicated temporal phrase 世世 (shìshì), meaning 'from generation to generation' or 'life after life', is used multiple times (e.g., '菩薩世世不諛諂'). The pronoun 渠 (qú) is not found in the text. The personal pronoun 他 (tā) is not found in the text. The personal pronoun 伊 (yī) is not found in the text. The verb 道 (dào) meaning 'to say' is not found in the text; 道 is used in its noun form meaning 'path' or 'way' (e.g., 阿維越致道, 經道). The pronoun 這 (zhè) is not found in the text.",
誨子經,T 154 (38),False,False,False,True,False,False,False,False,False,"The text uses ""阿難"" which is a transliteration, not the vernacular prefix 阿. It does not use the prefix 老 or the suffix 兒. The text contains the reduplicated word ""時時"" (sometimes/constantly), which, while functioning adverbially, is a common feature of vernacular style derived from the noun 'time'. It does not use the pronouns 渠, 他, or 伊. For 'to say', the text consistently employs more classical terms such as 曰, 告, 言, and 白, rather than the vernacular verb 道. The pronoun 這 is not present.",
五百幼童經,T 154 (33),False,False,False,True,False,False,False,False,False,"The text does not use the prefix 阿 ā, the prefix 老 lǎo, the suffix 兒 ér as a diminutive, the pronoun 渠 qú, the personal pronoun 他 tā, the personal pronoun 伊 yī, or the pronoun 這 zhè. The verb 道 dào is not used in the sense of 'to say.' However, the text does use reduplicated nouns, specifically '日日' (rìrì), meaning 'every day.'",
逝童子經,T 527,False,False,True,True,False,False,False,False,False,"The text exhibits some vernacular elements, specifically the use of the suffix 兒 in '乞兒' (beggar) and the reduplicated form '世世' (every generation). However, it does not employ other common vernacular markers such as the prefix 阿 (ā) outside of transliterations (e.g., '阿羅漢'), the prefix 老 (lǎo), the second-person pronoun 渠 (qú), the personal pronouns 他 (tā) or 伊 (yī), the verb 道 (dào) to mean 'to say' (preferring 說 or 告/曰), or the pronoun 這 (zhè).",
長者詣佛說子婦不恭經,T 143,False,False,False,False,False,False,False,False,False,"The text does not use the prefix 阿 (ā) as a vernacular element. The prefix 老 (lǎo) is not used. The suffix 兒 (ér) is not used as a diminutive suffix; 兒子 (érzi) is a compound. No reduplicated nouns are present. The pronoun 渠 (qú) is not used. The personal pronoun 他 (tā) is not used; '他' appears only in the sense of 'other'. The personal pronoun 伊 (yī) is not used. The verb 道 (dào) is not used for 'to say'; the text employs 曰 (yuē), 言 (yán), 告 (gào), and 白 (bái). The pronoun 這 (zhè) is not used. This indicates a highly classical translation style, consistent with early Chinese Buddhist texts.",
長者子制經,T 526,False,False,True,False,False,False,False,False,False,"The text uses the suffix 兒 (ér) in '癡兒' (stupid child), indicating a vernacular element. However, it does not use the prefix 阿 (ā) other than in transliterated names like '阿羅漢', nor the prefix 老 (lǎo). There are no instances of reduplicated nouns. The second-person pronoun 渠 (qú), personal pronouns 他 (tā) or 伊 (yī), and the verb 'to say' 道 (dào) are not present. Instead, verbs like 言 (yan), 語 (yu), 說 (shuo), 白 (bai), and 報 (bao) are used for 'to say'. The pronoun 'this' 這 (zhè) is also absent, with 是 (shi) being used instead.",
長者子懊惱三處經,T 525,False,False,False,True,False,False,False,False,False,"The prefix 阿 (ā) appears only as part of the transliterated name '阿難' (Ananda), not as a vernacular prefix. The prefix 老 (lǎo) is not used. The character 兒 (ér) appears as a noun meaning 'child' or 'son' (e.g., 兒即長大, 此兒) but not as a diminutive suffix. The reduplicated noun 日日 (rìrì, day by day) is used. The pronoun 渠 (qú) is not used. The personal pronoun 他 (tā) is not used; the text primarily uses 其 (qí) or omits pronouns. The personal pronoun 伊 (yī) is not used. The verb 道 (dào) is not used for 'to say'; the text employs 告 (gào) and 言 (yán). The pronoun 這 (zhè) is not used; 此 (cǐ) is used instead.",
