CSZJJ,Taisho No.,prefix_a,prefix_lao,suffix_er,reduplicated_nouns,pronoun_qu,personal_pronoun_ta,personal_pronoun_yi,notes,error
阿毘曇毘婆沙,T 1546 (31),False,False,False,False,False,False,False,"The text, an Abhidharma treatise, exhibits a formal and technical style with minimal vernacular elements. The prefix 阿 (ā) is present in ""阿毘曇"" but as part of a transliteration (Abhidharma), not as a vernacular prefix. The prefix 老 (lǎo) and suffix 兒 (ér) are not found. Reduplicated nouns are not observed; ""七七句"" refers to a technical enumeration, not a general reduplicated noun, and ""漸漸"" is an adverb. The third-person pronoun 渠 (qú) is absent. The personal pronoun 他 (tā) is not used in the sense of a singular third-person pronoun (he/she/it) but appears in compounds like ""他人"" (others) or in phrases where it signifies ""other"" or ""others"" (e.g., 於他, 施他), which is characteristic of classical Chinese usage rather than vernacular personal pronoun usage. The personal pronoun 伊 (yī) is also not found.",
阿毘曇毘婆沙,T 1546 (32),False,False,False,False,False,False,False,"All occurrences of 阿 are transliterations. 老 is used literally for 'old age', not as a prefix. No suffix 兒 or pronoun 渠 was found. The character 他 is used for 'other', not as a personal pronoun. While reduplicated adverbs/adjectives like '各各', '種種', '數數' appear, no reduplicated nouns were found.",
阿毘曇毘婆沙,T 1546 (33),False,False,False,True,False,True,False,"The text uses the personal pronoun 他 tā, as seen in ""信他隨他"" (0240c03) and ""利益他"" (0238c11). It also uses reduplicated nouns, such as ""事事成"" and ""方便方便成"" (0239a02), and the quantifying reduplication ""一一生處"" (0239b21, 0239b23, 0239b25) meaning ""each and every realm of rebirth"". No instances of the prefix 阿 ā (in a non-transliterated context), prefix 老 lǎo, suffix 兒 ér, the pronoun 渠 qú, or the personal pronoun 伊 yī were found.",
阿毘曇毘婆沙,T 1546 (34),False,False,False,True,False,False,False,"The text shows very limited vernacular elements from the requested list. The prefix 阿 (ā) is used only in transliterations of Sanskrit terms (e.g., 阿毘曇, 阿羅漢, 阿僧祇劫, 阿那含), not as a vernacular prefix for names. The prefixes 老 (lǎo) and suffix 兒 (ér) are not present. The pronoun 渠 (qú) and personal pronoun 伊 (yī) are also absent; the text primarily uses 彼 (bǐ) for third-person reference. While 他 (tā) appears in '離他處欲', it functions as an adjective meaning 'other' rather than a personal pronoun. The only clear vernacular element is the reduplicated noun '家家' (jiājiā), referring to a type of practitioner.",
阿毘曇毘婆沙,T 1546 (35),False,False,False,False,False,False,False,"The text, a Buddhist philosophical treatise (論), exhibits a formal, classical Chinese translation style. It consistently uses 彼 (bǐ) as a third-person pronoun, rather than the more vernacular 他 (tā) or 伊 (yī). There are no instances of 阿 (ā) used as a vernacular prefix (e.g., in kinship terms), nor of 老 (lǎo) as a prefix, or 兒 (ér) as a suffix. While some words are reduplicated (e.g., 處處, 事事, 種種, 數數), they function adverbially or adjectivally, not as standalone reduplicated nouns (e.g., like 人人). The pronoun 渠 (qú) is also absent. Overall, the translation demonstrates a deliberate avoidance of common vernacular elements.",
阿毘曇毘婆沙,T 1546 (36),False,False,False,True,False,True,False,"The text does not use the prefix 阿 (ā) as a vernacular element, only in transliterations. The prefix 老 (lǎo) is not used. The suffix 兒 (ér) is not used, with '小兒' being a compound noun. Reduplicated nouns are present, specifically '一一' (yīyī) meaning 'each and every' (e.g., '一一趣中', '一一處'). The pronoun 渠 (qú) is not present. The personal pronoun 他 (tā) is used as a third-person pronoun/determiner (e.g., '他婦女', '以他為勝'). The personal pronoun 伊 (yī) is not present.",
阿毘曇毘婆沙,T 1546 (37),False,False,False,False,False,False,False,,
阿毘曇毘婆沙,T 1546 (38),False,False,False,True,False,True,False,"The prefix 阿 appears only in transliterated terms such as '阿毘曇' and '阿羅漢', not as a vernacular prefix. The prefixes 老 and the suffix 兒 are not used. The text employs reduplicated nouns, specifically '種種'. The pronoun 渠 is not present. The character 他 is used in the phrase '他眼' (another's eye), functioning pronominally as 'other' or 'another's', which is considered a vernacular element in early Chinese. The pronoun 伊 is not used.",
阿毘曇毘婆沙,T 1546 (39),False,False,False,True,False,True,False,"The prefix 阿 (ā) appears in transliterations like 阿毘曇 (Āpítán), 阿羅漢 (Āluóhàn), and 阿難 (Ānán), but not as a vernacular prefix to Chinese names. The character 老 (lǎo) appears as part of the transliterated name 牢羅尼佉 (Láoluóníqū), but not as a vernacular prefix. The suffix 兒 (ér) is not found. The text uses the reduplicated noun 處處 (chùchù), meaning ""everywhere"" or ""in various places."" The pronoun 渠 (qú) is not found. The personal pronoun 他 (tā) is used, referring to ""others,"" for example in ""若我內入是他外入"" (if my internal entry is his/another's external entry) and ""從他聞故"" (heard from others). The personal pronoun 伊 (yī) is not found.",
阿毘曇毘婆沙,T 1546 (40),False,False,False,True,False,False,False,"The text does not use the prefix 阿 (ā) outside of transliterated terms (e.g., 阿毘曇, 阿羅漢). It does not use 老 (lǎo) as a vernacular prefix or 兒 (ér) as a suffix. The second-person pronoun 渠 (qú) is not found. The personal pronouns 他 (tā) and 伊 (yī) are not found; '他人' (tā rén, other people) is used instead of '他' as a standalone personal pronoun. The text contains one instance of a reduplicated noun, '世世' (shìshì), in the phrase '諸行行世世時' (when practices pass through worlds or generation by generation).",
阿毘曇毘婆沙,T 1546 (41),False,False,False,True,False,False,False,"The text does not use the prefixes 阿 (except in transliterations like 阿毘曇, 阿羅漢, etc.) or 老, nor the suffix 兒 as a diminutive (小兒 uses 兒 as part of a compound noun, not a suffix). It also avoids the third-person pronouns 他 (tā), 渠 (qú), and 伊 (yī), instead frequently using 彼 (bǐ), which is characteristic of classical Chinese. However, it does contain instances of reduplicated nouns such as '根根' and '境界境界', indicating a minor vernacular element.",
阿毘曇毘婆沙,T 1546 (42),False,False,False,True,False,True,False,"The text does not use the prefix 阿 (ā) as a vernacular element (it only appears in transliterations like 阿毘曇 and 阿那波那), nor does it use the prefix 老 (lǎo) or the suffix 兒 (ér). The second-person pronoun 渠 (qú) and the personal pronoun 伊 (yī) are also not present. However, the text does use reduplicated forms like 種種 (various kinds), and the personal pronoun 他 (tā) is employed multiple times, for instance, in '不害他命' (does not harm his/her life) and '不令他入' (does not allow others to enter).",
阿毘曇毘婆沙,T 1546 (43),False,False,False,False,False,True,False,"No instances of 阿 (ā) used as a prefix outside of transliterations (e.g., 阿難, 阿毘曇, 阿闍世, 阿那含, 阿羅漢, 阿僧祇) were found. No instances of 老 (lǎo) used as a prefix were found. No instances of 兒 (ér) used as a suffix were found. No instances of reduplicated nouns were found. No instances of 渠 (qú) as a pronoun were found in the text. The personal pronoun 他 (tā) is used multiple times, primarily referring to 'others' or 'another person' (e.g., ""不為他所殺"", ""以自身肉施他"", ""或現他所愛事者"", ""不令他入""). No instances of 伊 (yī) as a personal pronoun were found.",
阿毘曇毘婆沙,T 1546 (44),False,False,False,False,False,False,False,"The text maintains a formal, classical Chinese style typical of early Buddhist philosophical treatises. No instances of the vernacular prefix 阿 (unless part of a transliteration), prefix 老, suffix 兒, reduplicated nouns (adverbial reduplication like 數數 'repeatedly' was found, but not nominal reduplication), or the pronouns 渠, 他 (as 'he/him'), or 伊 were found.",
阿毘曇毘婆沙,T 1546 (45),False,False,False,False,False,True,False,"The text does not use the prefix 阿 ā as a vernacular prefix; its occurrences are always part of transliterated names like 阿泥盧頭 or 阿闍世. The text does not use the prefix 老 lǎo. The suffix 兒 ér is not used as a diminutive or suffix, only as part of the compound 小兒 (child). Reduplicated nouns are not present; ""心心數法"" is a technical Buddhist compound, not a general vernacular reduplication of a noun, and ""大家大家子"" refers to ""master and his children/family"" rather than a reduplicated noun. The second-person pronoun 渠 qú is not found. The personal pronoun 他 tā is present, used in the sense of ""other(s)"" or ""another,"" such as in ""不為他所殺"" (not killed by others) and ""知他心智"" (knowing others' minds), thus functioning as a personal pronoun. The personal pronoun 伊 yī is not found.",
阿毘曇毘婆沙,T 1546 (46),False,False,False,False,False,False,False,"The text uses '阿' only in transliterated names (e.g., 阿難, 阿毘曇, 阿耆婆). The term '長老' is a title, not the vernacular prefix '老'. The suffix '兒' is not found. While '種種' (various kinds) and '人人' (everyone) appear, they function as an adjective and a pronoun/quantifier, respectively, not as reduplicated nouns. Neither the pronoun '渠' nor the singular personal pronouns '他' or '伊' are used.",
阿毘曇毘婆沙,T 1546 (47),False,False,False,False,False,False,False,"The text exhibits a classical Buddhist translation style, lacking vernacular elements such as the prefixes 阿 (ā) or 老 (lǎo), the suffix 兒 (ér), reduplicated nouns (e.g., '種種' and '數數' are adjectival/adverbial), or the personal pronouns 渠 (qú), 他 (tā), and 伊 (yī).",
阿毘曇毘婆沙,T 1546 (48),False,False,False,False,False,False,False,"The text, being a classical Buddhist scholastic work (Abhidharma Vibhāṣā Śāstra), primarily uses a formal, technical style of Chinese. The character '阿' appears frequently, but exclusively as part of transliterated Sanskrit or Pali terms like '阿毘曇' (Abhidharma), '阿羅漢' (Arhat), and '阿那含' (Anāgāmin), rather than as a vernacular prefix. The character '老' appears in '諸長老', which refers to 'revered elders' as a title, not a vernacular prefix. There are no instances of the suffix '兒', reduplicated nouns, or the pronouns '渠', '他', or '伊'. The translation style is consistent with a classical, somewhat technical register typical of early Chinese Buddhist sutra translations, characterized by precision in rendering Buddhist concepts and a notable absence of colloquialisms.",
阿毘曇毘婆沙,T 1546 (49),False,False,False,True,False,False,False,"The text is a technical Buddhist treatise. The prefix 阿 (ā) is present only as part of transliterated terms (e.g., 阿毘曇, 阿羅漢, 阿難, 阿含經, 阿那般那). The prefix 老 (lǎo) is not used in a vernacular sense; 長老 is a formal title. The suffix 兒 (ér) is not present. Reduplicated nouns are found in terms like 念念處 (niànniànchù, 'repeated mindfulness/thought') and 一一次第 (yī yī cìdì, 'one by one, each one'). The pronoun 渠 (qú) is not present. The personal pronoun 他 (tā) is not present; instances of 他 mean 'other' or 'another' (e.g., 他心智, 他人). The personal pronoun 伊 (yī) is not present. Overall, the text maintains a formal and classical style with minimal vernacular elements beyond standard classical grammatical repetitions.",
